,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq SCONJ,RelFreq ADV,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq PART,RelFreq INTJ,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM
190,4044.a3.txt,0.012517385257301807,0.005563282336578581,0.009735744089012517,0.17524339360222532,0.0027816411682892906,0.05146036161335188,0.08205841446453407,0.06954102920723226,0.027816411682892908,0.06536856745479833,0.06536856745479833,0.14603616133518776,0.09874826147426982,0.05146036161335188,0.10152990264255911,0.03477051460361613,,0,0,0,
191,2011.a3.txt,0.011421319796954314,0.005076142131979695,0.01015228426395939,0.23223350253807107,0.0025380710659898475,0.03299492385786802,0.06725888324873096,0.10913705583756345,0.01649746192893401,0.03680203045685279,0.06218274111675127,0.1065989847715736,0.09644670050761421,0.10406091370558376,0.06091370558375635,0.044416243654822336,0.0012690355329949238,0,0,0,
192,2015.a3.txt,0.011612903225806452,0.01032258064516129,0.007741935483870968,0.20903225806451614,0.01806451612903226,0.03225806451612903,0.0567741935483871,0.08645161290322581,0.02193548387096774,0.0567741935483871,0.09032258064516129,0.08129032258064516,0.09806451612903226,0.09290322580645162,0.10193548387096774,0.02193548387096774,0.0025806451612903226,0,0,2,
193,5002.a3.txt,0.010714285714285714,0.011904761904761904,0.014285714285714285,0.16428571428571428,0.041666666666666664,0.034523809523809526,0.06785714285714285,0.09404761904761905,0.02619047619047619,0.06547619047619048,0.05714285714285714,0.09642857142857143,0.10714285714285714,0.08333333333333333,0.09047619047619047,0.034523809523809526,,0,0,1,
194,4011.a3.txt,0.012311901504787962,,0.009575923392612859,0.18604651162790697,0.009575923392612859,0.03556771545827633,0.06292749658002736,0.07797537619699042,0.03146374829001368,0.0560875512995896,0.057455540355677154,0.1354309165526676,0.09302325581395349,0.07660738714090287,0.11080711354309165,0.04514363885088919,,0,0,0,
195,5035.a3.txt,0.01167728237791932,0.005307855626326964,0.008492569002123142,0.20276008492569003,0.021231422505307854,0.03078556263269639,0.09023354564755838,0.10509554140127389,0.03078556263269639,0.06687898089171974,0.059447983014861996,0.09341825902335456,0.12101910828025478,0.07961783439490445,0.05307855626326964,0.020169851380042462,,0,0,2,
196,5042.a3.txt,0.010309278350515464,0.003436426116838488,0.008018327605956471,0.19473081328751432,0.003436426116838488,0.037800687285223365,0.07674684994272624,0.06414662084765177,0.06414662084765177,0.038946162657502864,0.08705612829324169,0.13860252004581902,0.08476517754868271,0.049255441008018326,0.10996563573883161,0.0286368843069874,,0,0,0,
197,1105.a3.txt,0.00964630225080386,0.003215434083601286,0.0053590568060021436,0.18220793140407288,0.006430868167202572,0.01607717041800643,0.06216505894962487,0.07502679528403002,0.04715969989281887,0.04930332261521972,0.08681672025723473,0.1082529474812433,0.1157556270096463,0.07609860664523044,0.12004287245444802,0.03644158628081458,,0,0,1,
198,2065.a3.txt,0.013803680981595092,0.010736196319018405,0.018404907975460124,0.20398773006134968,0.013803680981595092,0.02147239263803681,0.04141104294478527,0.1273006134969325,0.03067484662576687,0.04447852760736196,0.0950920245398773,0.11809815950920245,0.05674846625766871,0.08282208588957055,0.07822085889570553,0.04294478527607362,,0,0,5,
199,4014.a3.txt,0.014962593516209476,0.007481296758104738,0.007481296758104738,0.20448877805486285,0.02119700748129676,0.04239401496259352,0.08229426433915212,0.10723192019950124,0.03117206982543641,0.04114713216957606,0.0798004987531172,0.10723192019950124,0.07481296758104738,0.06608478802992519,0.08354114713216958,0.02369077306733167,0.0012468827930174563,0,0,1,0.003740648379052369
200,2018.a3.txt,0.011627906976744186,0.005813953488372093,0.00813953488372093,0.20348837209302326,0.013953488372093023,0.029069767441860465,0.05116279069767442,0.09651162790697675,0.03255813953488372,0.031395348837209305,0.06627906976744186,0.1313953488372093,0.09767441860465116,0.08488372093023255,0.08953488372093023,0.04534883720930233,0.0011627906976744186,0,0,0,
201,0199.a3.txt,0.010817307692307692,0.002403846153846154,0.006009615384615385,0.18870192307692307,0.009615384615384616,0.040865384615384616,0.05889423076923077,0.08413461538461539,0.028846153846153848,0.054086538461538464,0.07091346153846154,0.109375,0.0889423076923077,0.07451923076923077,0.1141826923076923,0.056490384615384616,0.001201923076923077,0,0,2,
